1461175252000,-24,-984,-56,182,one
1461175252040,-24,-976,72,182
1461175252079,32,-968,-88,182
1461175252118,16,-984,0,182
1461175252157,0,-992,-32,182
1461175252196,0,-1000,-24,182
1461175252235,8,-984,-16,180
1461175252274,-24,-984,-80,180
1461175252313,-16,-976,0,180
1461175252352,-32,-968,-32,180
1461175252392,-32,-968,-8,180
1461175252431,-40,-976,-64,180
1461175252470,-8,-960,-32,180
1461175252509,-24,-952,-48,180
1461175252548,-32,-968,-16,180
1461175252587,-32,-968,0,180
1461175252626,-56,-984,-48,180
1461175252665,-40,-984,8,180
1461175252704,-72,-976,-16,180
1461175252743,-56,-984,-24,180
1461175252782,-64,-960,-40,180
1461175252821,-64,-960,-24,180
1461175252861,-56,-968,-40,180
1461175252900,-56,-968,-16,180
1461175252939,-96,-976,-48,180
1461175253000,-112,-976,-24,180,one
1461175253039,-176,-968,-32,180
1461175253079,-248,-976,-24,180
1461175253118,-288,-952,24,180
1461175253157,-280,-928,56,180
1461175253196,-248,-936,48,176
1461175253235,-200,-944,-40,176
1461175253274,-120,-944,-88,176
1461175253313,-24,-928,-112,176
1461175253352,80,-920,-160,176
1461175253391,200,-912,-184,168
1461175253430,248,-920,-232,168
1461175253469,328,-920,-224,168
1461175253508,384,-896,-232,168
1461175253547,408,-816,-192,168
1461175253586,392,-784,-184,164
1461175253625,312,-720,-208,164
1461175253664,304,-696,-192,164
1461175253704,152,-728,-280,164
1461175253743,40,-808,-312,164
1461175253782,-120,-888,-376,138
1461175253821,-272,-960,-368,138
1461175253860,-408,-992,-360,138
1461175253899,-504,-1024,-376,138
1461175253938,-552,-1048,-360,154
1461175255000,-56,-728,-480,226,one
1461175255039,24,-696,-416,226
1461175255078,104,-696,-448,226
1461175255117,168,-640,-472,226
1461175255156,256,-584,-536,226
1461175255195,280,-568,-600,226
1461175255234,336,-616,-664,226
1461175255273,344,-648,-776,210
1461175255312,320,-768,-912,210
1461175255351,208,-872,-1048,210
1461175255391,80,-976,-1032,210
1461175255430,-40,-1064,-1088,194
1461175255469,-184,-1096,-1080,194
1461175255509,-376,-1112,-928,194
1461175255548,-560,-1064,-768,194
1461175255587,-760,-992,-568,194
1461175255626,-816,-888,-416,200
1461175255665,-808,-744,-424,200
1461175255704,-720,-640,-280,200
1461175255743,-584,-560,-248,200
1461175255782,-488,-528,-240,200
1461175255821,-376,-520,-240,214
1461175255860,-280,-520,-288,214
1461175255899,-176,-512,-384,214
1461175255938,16,-496,-568,214
1461175256000,200,-560,-848,214,one
1461175256039,240,-656,-1008,216
1461175256078,248,-776,-1112,216
1461175256117,224,-848,-1072,216
1461175256157,168,-928,-936,216
1461175256196,112,-896,-808,216
1461175256235,64,-856,-792,178
1461175256274,24,-816,-696,178
1461175256313,0,-792,-648,178
1461175256352,-8,-752,-616,178
1461175256391,-16,-712,-600,122
1461175256430,16,-720,-552,122
1461175256469,16,-712,-544,122
1461175256508,8,-704,-616,122
1461175256547,16,-720,-616,122
1461175256586,0,-736,-640,126
1461175256625,8,-752,-640,126
1461175256664,0,-752,-680,126
1461175256703,0,-760,-664,126
1461175256742,0,-752,-656,126
1461175256782,8,-760,-656,122
1461175256833,8,-760,-656,122
1461175256860,0,-768,-664,122
1461175256899,-8,-768,-600,122
1461175256938,16,-768,-632,122
1461175257000,0,-768,-608,116,one
1461175257038,0,-760,-600,118
1461175257077,8,-784,-576,118
