1.461175966E+12,0,-992,-8,162,one
1.46117596604E+12,-8,-968,-16,162
1.46117596608E+12,-8,-952,8,162
1.46117596612E+12,0,-960,-48,162
1.46117596616E+12,-24,-960,-72,162
1.4611759662E+12,-8,-992,-56,162
1.46117596624E+12,40,-992,-16,162
1.46117596628E+12,32,-984,0,162
1.46117596631E+12,40,-984,-72,162
1.46117596635E+12,32,-976,-48,162
1.46117596639E+12,24,-960,-48,162
1.46117596643E+12,32,-952,-32,162
1.46117596647E+12,32,-944,-40,162
1.46117596651E+12,16,-952,-56,162
1.46117596655E+12,16,-960,-56,162
1.46117596659E+12,16,-976,-88,162
1.46117596663E+12,16,-984,-48,162
1.46117596667E+12,0,-976,-48,162
1.46117596671E+12,-8,-984,16,162
1.46117596674E+12,0,-976,-56,162
1.46117596678E+12,8,-984,-8,162
1.46117596682E+12,-8,-984,-40,162
1.46117596686E+12,8,-976,-32,162
1.4611759669E+12,0,-976,-40,162
1.46117596694E+12,0,-952,-24,162
1.461175967E+12,8,-960,0,162,one
1.46117596704E+12,0,-976,-8,162
1.46117596708E+12,0,-976,-24,162
1.46117596712E+12,24,-992,-40,162
1.46117596716E+12,16,-960,-48,160
1.4611759672E+12,16,-968,8,160
1.46117596723E+12,0,-976,0,160
1.46117596727E+12,-16,-976,-8,160
1.46117596731E+12,-32,-976,-24,160
1.46117596735E+12,-40,-968,-8,162
1.46117596739E+12,-64,-992,0,162
1.46117596743E+12,-120,-984,-24,162
1.46117596747E+12,-160,-968,8,162
1.46117596751E+12,-224,-984,-16,160
1.46117596755E+12,-256,-976,24,160
1.46117596759E+12,-280,-960,32,160
1.46117596762E+12,-232,-960,-16,160
1.46117596766E+12,-168,-952,-56,160
1.4611759677E+12,-96,-944,-128,156
1.46117596774E+12,-48,-944,-96,156
1.46117596778E+12,8,-944,-104,156
1.46117596782E+12,56,-952,-96,156
1.46117596786E+12,56,-968,-104,156
1.4611759679E+12,72,-976,-120,150
1.46117596794E+12,96,-960,-104,150
1.461175968E+12,8,-928,-96,144,one
1.46117596804E+12,16,-888,-104,144
1.46117596808E+12,8,-840,-96,144
1.46117596812E+12,-40,-792,-64,144
1.46117596816E+12,-32,-768,-32,144
1.4611759682E+12,-16,-720,-88,144
1.46117596824E+12,8,-720,-128,146
1.46117596827E+12,8,-744,-200,146
1.46117596831E+12,-24,-800,-184,146
1.46117596835E+12,-40,-904,-264,146
1.46117596839E+12,-48,-992,-312,146
1.46117596843E+12,-56,-1056,-360,142
1.46117596847E+12,-96,-1112,-440,142
1.46117596851E+12,-96,-1120,-456,142
1.46117596855E+12,-120,-1136,-424,142
1.46117596859E+12,-96,-1104,-472,142
1.46117596863E+12,-88,-1072,-488,140
1.46117596866E+12,-72,-1040,-456,140
1.4611759687E+12,-80,-1000,-512,140
1.46117596874E+12,-72,-976,-504,140
1.46117596878E+12,-56,-960,-480,140
1.46117596882E+12,-56,-920,-488,124
1.46117596886E+12,-48,-896,-448,124
1.4611759689E+12,-48,-896,-480,124
1.46117596894E+12,-32,-880,-472,124
1.46117597E+12,-24,-856,-472,100,one
1.46117597004E+12,-88,-856,-504,84
1.46117597008E+12,-112,-872,-528,84
1.46117597012E+12,-160,-864,-600,84
1.46117597016E+12,-168,-848,-624,84
1.4611759702E+12,-184,-832,-608,84
1.46117597024E+12,-152,-808,-552,52
1.46117597028E+12,-128,-808,-552,52
1.46117597031E+12,-104,-808,-544,52
1.46117597035E+12,-88,-800,-568,52
1.46117597039E+12,-64,-808,-544,14
1.46117597043E+12,-56,-816,-536,14
1.46117597047E+12,-64,-824,-560,14
1.46117597051E+12,-24,-824,-552,14
1.46117597055E+12,-16,-816,-544,14
1.46117597059E+12,24,-824,-568,8
1.46117597063E+12,32,-840,-576,8
1.46117597066E+12,24,-872,-568,8
1.4611759707E+12,48,-920,-616,8
1.46117597074E+12,48,-944,-664,8
1.46117597078E+12,72,-976,-648,8
1.46117597083E+12,104,-1008,-632,8
1.46117597086E+12,8,-1040,-648,8
1.4611759709E+12,16,-1040,-512,8
1.46117597094E+12,-8,-1040,-376,8
1.461175971E+12,8,-1024,-344,14,one
1.46117597104E+12,16,-992,-408,14
1.46117597108E+12,-8,-928,-392,14
1.46117597112E+12,8,-864,-328,14
1.46117597116E+12,24,-784,-280,14
1.4611759712E+12,-16,-728,-264,24
1.46117597124E+12,16,-720,-120,24
1.46117597127E+12,8,-728,-80,24
1.46117597131E+12,8,-760,-64,24
1.46117597135E+12,40,-792,-48,50
1.46117597139E+12,40,-832,-72,50
1.46117597143E+12,32,-872,-144,50
1.46117597147E+12,32,-896,-152,50
1.46117597151E+12,32,-912,-136,50
1.46117597155E+12,40,-920,-104,82
1.46117597159E+12,24,-944,-128,82
1.46117597163E+12,8,-960,-120,82
1.46117597166E+12,-8,-968,-96,82
1.4611759717E+12,0,-968,-64,82
1.46117597174E+12,0,-984,-80,114
1.46117597178E+12,8,-976,-80,114
1.46117597182E+12,8,-984,-96,114
1.46117597186E+12,8,-976,-152,114
1.4611759719E+12,24,-976,-144,114
1.46117597194E+12,16,-968,-112,130
1.461175972E+12,0,-960,-120,130,one
1.46117597204E+12,8,-952,-144,130
