1461096778000,-64,-984,-48,258,one
1461096778040,-24,-1008,104,258
1461096778079,-56,-976,0,258
1461096778118,-48,-960,-64,258
1461096778157,-120,-944,-72,258
1461096778196,-32,-936,-48,258
1461096778235,24,-976,-40,258
1461096778274,32,-984,-88,258
1461096778313,32,-1000,-48,258
1461096778352,56,-984,-88,258
1461096778392,32,-968,-104,258
1461096778431,24,-968,-88,260
1461096778470,24,-968,-104,260
1461096778509,24,-976,-56,260
1461096778551,8,-976,-64,260
1461096778587,16,-984,-48,260
1461096778626,32,-976,-72,260
1461096778666,40,-976,-96,260
1461096778705,32,-984,-72,260
1461096778744,24,-984,-56,260
1461096778783,24,-984,-72,260
1461096778822,48,-984,-56,260
1461096778861,88,-984,-72,260
1461096778900,152,-1008,-120,260
1461096778939,216,-1024,-208,260
1461096779000,280,-1016,-216,260,one
1461096779039,288,-992,-176,260
1461096779079,256,-944,-64,260
1461096779118,240,-856,-16,260
1461096779157,96,-744,-40,260
1461096779196,-72,-680,-56,260
1461096779235,-248,-640,-24,258
1461096779274,-368,-624,-32,258
1461096779313,-496,-616,-144,258
1461096779352,-560,-640,-208,258
1461096779391,-648,-664,-288,262
1461096779430,-744,-656,-256,262
1461096779469,-760,-728,-256,262
1461096779508,-776,-680,-424,262
1461096779548,-608,-672,-392,262
1461096779586,-584,-648,-552,264
1461096779625,-584,-632,-400,264
1461096779664,-464,-664,-496,264
1461096779704,-400,-672,-680,264
1461096779743,-360,-696,-704,264
1461096779782,-248,-728,-768,324
1461096779821,-224,-760,-784,324
1461096779860,-120,-792,-776,324
1461096779899,-152,-856,-912,324
1461096779938,-184,-896,-784,324
1461096781000,32,-912,-112,298,one
1461096781039,24,-936,-128,298
1461096781079,-16,-944,-128,298
1461096781118,0,-960,-96,292
1461096781157,8,-952,-144,292
1461096781196,16,-968,-88,292
1461096781235,16,-968,-104,292
1461096781274,16,-968,-128,292
1461096781313,-8,-968,-88,288
1461096781352,0,-968,-128,288
1461096781391,-8,-936,-112,288
1461096781431,0,-960,-112,288
1461096781470,24,-960,-88,288
1461096781509,24,-984,-128,284
1461096781548,16,-976,-120,284
1461096781587,0,-976,-96,284
1461096781626,-16,-984,-128,284
1461096781665,-8,-976,-96,284
1461096781704,-8,-984,-104,280
1461096781743,0,-976,-96,280
1461096781782,8,-968,-128,280
1461096781821,16,-984,-104,280
1461096781860,8,-960,-112,280
