1461174634000,-8,-984,64,124,one
1461174634040,-8,-992,40,124
1461174634079,8,-968,32,124
1461174634118,-32,-960,-72,124
1461174634157,-16,-968,24,126
1461174634196,-16,-960,-24,126
1461174634235,0,-992,-48,126
1461174634275,16,-984,0,126
1461174634314,8,-984,-32,126
1461174634353,0,-984,-24,124
1461174634392,0,-984,-40,124
1461174634431,0,-984,-40,124
1461174634470,-8,-984,-40,124
1461174634509,0,-976,-24,124
1461174634548,-8,-976,-24,126
1461174634587,-8,-976,-16,126
1461174634626,0,-976,-32,126
1461174634665,0,-976,-32,126
1461174634704,8,-976,-8,126
1461174634743,8,-968,8,124
1461174634782,-16,-976,-8,124
1461174634821,0,-976,-32,124
1461174634860,-8,-984,-72,124
1461174634900,-8,-984,-48,124
1461174634939,0,-984,-48,124
1461174635000,0,-984,-24,124,one
1461174635039,-8,-968,-32,124
1461174635078,0,-968,-16,124
1461174635117,8,-952,-16,124
1461174635156,8,-960,-8,124
1461174635195,-8,-960,-24,124
1461174635234,-32,-976,-8,124
1461174635273,-72,-984,-16,124
1461174635312,-120,-992,-32,124
1461174635351,-184,-1000,-40,124
1461174635390,-248,-1016,-40,124
1461174635429,-272,-1016,-64,124
1461174635468,-288,-984,-32,124
1461174635517,-232,-960,16,124
1461174635547,-184,-944,-8,124
1461174635586,-104,-904,-8,124
1461174635625,-32,-896,-32,124
1461174635664,64,-880,-32,124
1461174635703,160,-880,8,124
1461174635742,296,-856,-136,124
1461174635781,456,-816,-184,124
1461174635821,528,-784,-240,124
1461174635860,520,-776,-256,120
1461174635899,432,-768,-248,120
1461174635938,408,-768,-176,120
1461174637000,264,-632,-352,108,one
1461174637039,224,-656,-448,100
1461174637078,216,-712,-480,100
1461174637117,192,-808,-608,100
1461174637156,224,-880,-592,100
1461174637195,208,-960,-768,100
1461174637235,240,-1016,-736,68
1461174637274,160,-1056,-888,68
1461174637313,104,-1112,-808,68
1461174637352,0,-1176,-840,68
1461174637391,-80,-1200,-776,68
1461174637430,-176,-1160,-720,48
1461174637470,-280,-1144,-624,48
1461174637509,-376,-1080,-536,48
1461174637556,-408,-984,-400,48
1461174637587,-384,-864,-248,48
1461174637626,-272,-728,-168,44
1461174637665,-184,-608,-152,44
1461174637704,-128,-544,-168,44
1461174637743,-64,-512,-208,44
1461174637782,0,-528,-304,50
1461174637821,104,-600,-512,50
1461174637860,240,-720,-688,50
1461174637899,288,-840,-800,50
1461174637938,344,-912,-808,50
1461174639000,152,-776,-528,38,one
1461174639039,176,-784,-576,36
1461174639078,168,-800,-576,36
1461174639117,144,-800,-560,36
1461174639156,160,-808,-576,36
1461174639195,160,-816,-592,36
1461174639234,144,-816,-584,36
1461174639273,144,-808,-560,36
1461174639312,144,-816,-616,36
1461174639352,152,-808,-560,36
1461174639391,160,-808,-560,36
1461174639430,168,-800,-616,36
1461174639469,168,-800,-544,36
1461174639509,176,-808,-592,36
1461174639548,168,-800,-576,36
1461174639587,160,-800,-536,36
1461174639626,152,-800,-552,36
1461174639664,168,-776,-504,36
1461174639704,176,-784,-608,36
1461174639743,168,-792,-552,36
