1461176082000,-72,-960,-136,194,one
1461176082040,-56,-944,-64,194
1461176082079,-112,-984,-104,194
1461176082118,-56,-1016,-64,194
1461176082171,-24,-1008,-64,190
1461176082196,-16,-992,-48,190
1461176082235,-16,-968,-72,190
1461176082274,8,-968,-64,190
1461176082313,0,-960,-48,190
1461176082352,8,-976,-64,190
1461176082391,8,-968,-48,190
1461176082430,-8,-968,-80,190
1461176082469,0,-960,-56,190
1461176082508,-8,-960,-56,190
1461176082547,-8,-968,-88,190
1461176082586,-24,-960,-56,190
1461176082626,-48,-968,-80,190
1461176082665,-96,-968,-64,190
1461176082704,-128,-976,-32,190
1461176082743,-184,-1000,-48,190
1461176082782,-216,-992,-56,190
1461176082822,-256,-992,-32,190
1461176082861,-272,-976,-8,190
1461176082900,-248,-992,-8,188
1461176082939,-168,-984,-40,188
1461176084000,-72,-904,-216,174,one
1461176084040,-72,-1000,-304,174
1461176084079,-40,-1080,-424,174
1461176084118,-32,-1104,-448,174
1461176084157,-24,-1144,-440,170
1461176084196,-32,-1136,-488,170
1461176084235,-8,-1112,-480,170
1461176084274,-16,-1080,-504,170
1461176084313,-24,-1048,-544,170
1461176084352,-32,-1008,-520,166
1461176084391,-24,-968,-480,166
1461176084430,8,-952,-480,166
1461176084469,24,-936,-504,166
1461176084508,24,-912,-520,166
1461176084547,48,-904,-512,166
1461176084586,72,-920,-520,166
1461176084625,128,-912,-512,166
1461176084665,160,-912,-496,166
1461176084704,144,-936,-544,166
1461176084743,120,-920,-504,166
1461176084782,80,-912,-464,166
1461176084821,40,-864,-480,166
1461176084860,8,-848,-464,166
1461176084899,-32,-816,-432,166
1461176084938,-40,-808,-416,170
1461176086000,0,-872,-536,270,one
1461176086039,32,-920,-552,270
1461176086078,16,-992,-592,270
1461176086117,0,-1088,-624,270
1461176086156,0,-1144,-568,276
1461176086196,-8,-1152,-568,276
1461176086235,0,-1112,-480,276
1461176086274,64,-1040,-464,276
1461176086313,88,-952,-384,276
1461176086352,72,-872,-304,282
1461176086391,72,-792,-376,282
1461176086431,128,-736,-424,282
1461176086470,112,-712,-392,282
1461176086509,96,-704,-288,270
1461176086548,80,-720,-280,270
1461176086587,96,-736,-256,270
1461176086626,64,-744,-272,270
1461176086665,64,-800,-240,270
1461176086704,80,-832,-224,236
1461176086743,64,-880,-200,236
1461176086782,48,-920,-208,236
1461176086821,32,-920,-208,236
1461176086860,24,-928,-208,236
1461176086899,0,-944,-224,206
1461176086938,-16,-944,-168,206
1461176087000,8,-944,-184,206,one
1461176087039,8,-952,-208,206
1461176087079,8,-960,-224,206
1461176087118,8,-952,-224,202
1461176087157,24,-952,-256,202
1461176087196,40,-960,-240,202
1461176087235,64,-952,-192,202
1461176087274,40,-960,-192,202
1461176087313,40,-968,-184,198
1461176087352,8,-976,-200,198
1461176087391,8,-960,-200,198
1461176087430,16,-952,-184,198
1461176087469,32,-968,-176,196
1461176087508,8,-968,-184,196
