1.46108662E+12,48,-984,-96,16,one
1.46108662004E+12,48,-984,-24,34
1.46108662008E+12,24,-1008,-32,34
1.46108662012E+12,-16,-968,-80,34
1.46108662016E+12,40,-968,-64,34
1.4610866202E+12,48,-976,-48,34
1.46108662024E+12,56,-968,-80,34
1.46108662028E+12,64,-968,-72,34
1.46108662031E+12,64,-984,-40,34
1.46108662035E+12,80,-984,-56,34
1.46108662039E+12,96,-976,-80,34
1.46108662043E+12,96,-976,-8,34
1.46108662047E+12,88,-1000,-40,34
1.46108662052E+12,88,-984,-32,34
1.46108662055E+12,80,-976,-72,34
1.46108662059E+12,88,-976,-16,34
1.46108662063E+12,96,-992,-48,34
1.46108662066E+12,96,-984,-56,34
1.4610866207E+12,80,-984,-56,34
1.46108662074E+12,80,-984,-64,34
1.46108662078E+12,80,-976,-48,34
1.46108662082E+12,72,-968,-64,34
1.46108662086E+12,56,-952,-24,34
1.4610866209E+12,40,-960,0,34
1.46108662094E+12,32,-976,-40,34
1.461086621E+12,40,-984,-48,34,one
1.46108662104E+12,80,-968,-16,34
1.46108662108E+12,104,-992,-112,34
1.46108662112E+12,88,-1008,-120,34
1.46108662116E+12,104,-1032,-136,34
1.4610866212E+12,96,-1080,-160,34
1.46108662123E+12,152,-1128,-192,34
1.46108662127E+12,224,-1072,-240,34
1.46108662131E+12,320,-1024,-296,34
1.46108662135E+12,392,-992,-288,34
1.46108662139E+12,424,-944,-288,34
1.46108662143E+12,464,-848,-176,34
1.46108662147E+12,400,-784,-176,34
1.46108662151E+12,320,-656,-152,34
1.46108662155E+12,232,-592,-64,346
1.46108662159E+12,48,-544,0,346
1.46108662162E+12,-160,-512,64,346
1.46108662166E+12,-256,-560,32,346
1.4610866217E+12,-360,-600,-56,346
1.46108662174E+12,-496,-688,8,340
1.46108662178E+12,-584,-768,-32,340
1.46108662182E+12,-736,-872,-56,340
1.46108662186E+12,-816,-920,-72,340
1.4610866219E+12,-816,-912,-192,340
1.46108662194E+12,-720,-896,-224,352
1.461086622E+12,-224,-1016,-696,34,one
1.46108662204E+12,-280,-904,-688,34
1.46108662208E+12,-272,-784,-656,34
1.46108662212E+12,-296,-744,-680,34
1.46108662216E+12,-296,-712,-640,34
1.4610866222E+12,-280,-688,-616,30
1.46108662223E+12,-304,-696,-472,30
1.46108662227E+12,-264,-728,-416,30
1.46108662231E+12,-192,-720,-488,30
1.46108662235E+12,-120,-744,-616,30
1.46108662239E+12,-80,-736,-632,32
1.46108662243E+12,-88,-784,-536,32
1.46108662247E+12,-64,-784,-520,32
1.46108662251E+12,-8,-800,-600,32
1.46108662255E+12,-32,-816,-576,32
1.46108662259E+12,-32,-816,-560,32
1.46108662262E+12,-32,-808,-544,32
1.46108662266E+12,-32,-816,-576,32
1.4610866227E+12,-32,-824,-568,32
1.46108662274E+12,-24,-832,-544,32
1.46108662278E+12,-16,-816,-544,30
1.46108662282E+12,0,-808,-544,30
1.46108662286E+12,-8,-808,-560,30
1.4610866229E+12,-8,-832,-568,30
1.46108662294E+12,-32,-848,-576,28
1.461086623E+12,-24,-840,-608,28,one
1.46108662304E+12,-24,-832,-568,28
1.46108662309E+12,-16,-824,-552,28
1.46108662312E+12,-16,-832,-592,28
1.46108662316E+12,-40,-832,-552,26
1.4610866232E+12,-16,-808,-560,26
1.46108662323E+12,-40,-832,-600,26
1.46108662327E+12,-32,-832,-536,26
